ADDRESS_STATENAME,ADDRESS_STATEABBRV,ADDRESS_CITY,ADDRESS_ZIPCODE,ADDRESS_COUNTY,ADDRESS_STCO,ADDRESS_COUNTY_FIPS
Texas,TX,Odessa,79764,Ector County,TX-Ector County,48135
Texas,TX,Odessa,79764,Iberville County,TX-Iberville County,-
Texas,TX,Odessa,79764,Kingfisher County,TX-Kingfisher County,-
Texas,TX,Odessa,79764,Mccurtain County,TX-Mccurtain County,-
Texas,TX,Odessa,79764,Cherokee County,TX-Cherokee County,48073
Texas,TX,Odessa,79764,Travis County,TX-Travis County,48453
Texas,TX,Odessa,79764,Ector County,TX-Ector County,48135
Texas,TX,Odessa,79764,Ector County,TX-Ector County,48135
Texas,TX,Odessa,79764,Ector County,TX-Ector County,48135
Texas,TX,Odessa,79764,Ector County,TX-Ector County,48135
Texas,TX,Odessa,79764,Ector County,TX-Ector County,48135
Texas,TX,Odessa,79766,Ector County,TX-Ector County,48135
Texas,TX,Odessa,79766,Calhoun County,TX-Calhoun County,48057
Texas,TX,Odessa,79766,Mccurtain County,TX-Mccurtain County,-
Texas,TX,Odessa,79766,Cherokee County,TX-Cherokee County,48073
Texas,TX,Odessa,79766,Potter County,TX-Potter County,48375
Texas,TX,Odessa,79766,Midland County,TX-Midland County,48329
Texas,TX,Odessa,79766,Ector County,TX-Ector County,48135
Texas,TX,Odessa,79766,Ector County,TX-Ector County,48135
Texas,TX,Odessa,79766,Ector County,TX-Ector County,48135
Texas,TX,Odessa,79766,Ector County,TX-Ector County,48135
Texas,TX,Odessa,79766,Ector County,TX-Ector County,48135
Texas,TX,Orange,77630,Orange County,TX-Orange County,48361
Texas,TX,Orange,77630,Orange County,TX-Orange County,48103
Texas,TX,Orange,77630,Boone County,TX-Boone County,-
Texas,TX,Orange,77630,Monmouth County,TX-Monmouth County,-
Texas,TX,Orange,77630,Major County,TX-Major County,-
Texas,TX,Orange,77630,Cass County,TX-Cass County,48067
Texas,TX,Orange,77630,Orange County,TX-Orange County,48361
Texas,TX,Orange,77630,Orange County,TX-Orange County,48103
Texas,TX,Orange,77630,Grimes County,TX-Grimes County,48185
Texas,TX,Orange,77630,Grimes County,TX-Grimes County,48165
Texas,TX,Orange,77630,Tyler County,TX-Tyler County,48457
Texas,TX,Orange,77630,Williamson County,TX-Williamson County,48491
Texas,TX,Orange,77630,Brazoria County,TX-Brazoria County,48039
Texas,TX,Orange,77630,Polk County,TX-Polk County,48373
Texas,TX,Orla,79770,Reeves County,TX-Reeves County,48389
Texas,TX,Orla,79770,Columbia County,TX-Columbia County,-
Texas,TX,Orla,79770,Washington County,TX-Washington County,48477
Texas,TX,Orla,79770,Blaine County,TX-Blaine County,-
Texas,TX,Orla,79770,Henderson County,TX-Henderson County,48213
Texas,TX,Orla,79770,Henderson County,TX-Henderson County,48001
Texas,TX,Orla,79770,Henderson County,TX-Henderson County,48245
Texas,TX,Orla,79770,Dickens County,TX-Dickens County,48125
Texas,TX,Orla,79770,Jackson County,TX-Jackson County,48239
Texas,TX,Orla,79770,Midland County,TX-Midland County,48329
Texas,TX,Orla,79770,Midland County,TX-Midland County,48329
Texas,TX,Orla,79770,Reeves County,TX-Reeves County,48389
Texas,TX,Orla,79770,Pecos County,TX-Pecos County,48371
Texas,TX,Ozona,76950,Sutton County,TX-Sutton County,48435
Texas,TX,Ozona,76950,Sutton County,TX-Sutton County,48461
Texas,TX,Ozona,76950,Scott County,TX-Scott County,-
Texas,TX,Ozona,76950,Cass County,TX-Cass County,48067
Texas,TX,Ozona,76950,Beaver County,TX-Beaver County,-
Texas,TX,Ozona,76950,Tioga County,TX-Tioga County,-
Texas,TX,Ozona,76950,Cooke County,TX-Cooke County,48097
Texas,TX,Ozona,76950,Cooke County,TX-Cooke County,48081
Texas,TX,Ozona,76950,Tarrant County,TX-Tarrant County,48439
Texas,TX,Ozona,76950,Austin County,TX-Austin County,48015
Texas,TX,Ozona,76950,Young County,TX-Young County,48503
Texas,TX,Ozona,76950,Lampasas County,TX-Lampasas County,48281
Texas,TX,Ozona,76950,El Paso County,TX-El Paso County,48141
Texas,TX,Paige,78659,Bastrop County,TX-Bastrop County,48021
Texas,TX,Paige,78659,Bastrop County,TX-Bastrop County,48069
Texas,TX,Paige,78659,Arenac County,TX-Arenac County,-
Texas,TX,Paige,78659,Warren County,TX-Warren County,-
Texas,TX,Paige,78659,Wilkes County,TX-Wilkes County,48471
Texas,TX,Paige,78659,Harrison County,TX-Harrison County,48203
Texas,TX,Paige,78659,Harrison County,TX-Harrison County,48201
Texas,TX,Paige,78659,Hardin County,TX-Hardin County,48199
Texas,TX,Paige,78659,Hardin County,TX-Hardin County,48317
Texas,TX,Paige,78659,Hardin County,TX-Hardin County,48201
Texas,TX,Paige,78659,Travis County,TX-Travis County,48453
Texas,TX,Paige,78659,Burnet County,TX-Burnet County,48053
Texas,TX,Paige,78659,Gonzales County,TX-Gonzales County,48177
Texas,TX,Paige,78659,Gonzales County,TX-Gonzales County,48177
Texas,TX,Paige,78659,Cameron County,TX-Cameron County,48061
Texas,TX,Palestine,75801,Anderson County,TX-Anderson County,48001
Texas,TX,Palestine,75801,Anderson County,TX-Anderson County,48213
Texas,TX,Palestine,75801,Madison County,TX-Madison County,48313
Texas,TX,Palestine,75801,Madison County,TX-Madison County,48315
Texas,TX,Palestine,75801,Madison County,TX-Madison County,48319
Texas,TX,Palestine,75801,Hempstead County,TX-Hempstead County,-
Texas,TX,Palestine,75801,Saint Louis County,TX-Saint Louis County,-
Texas,TX,Palestine,75801,Woodward County,TX-Woodward County,-
Texas,TX,Palestine,75801,Pottawatomie County,TX-Pottawatomie County,-
Texas,TX,Palestine,75801,Houston County,TX-Houston County,48225
Texas,TX,Palestine,75801,Brazos County,TX-Brazos County,48041
Texas,TX,Palestine,75801,Hunt County,TX-Hunt County,48231
Texas,TX,Palestine,75801,Ellis County,TX-Ellis County,48139
Texas,TX,Palestine,75801,Dallas County,TX-Dallas County,48113
Texas,TX,Palestine,75801,Dallas County,TX-Dallas County,48111
Texas,TX,Palestine,75801,Dallas County,TX-Dallas County,48145
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48201
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48343
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48199
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48203
Texas,TX,Pasadena,77506,Passaic County,TX-Passaic County,-
Texas,TX,Pasadena,77506,Santa Fe County,TX-Santa Fe County,-
Texas,TX,Pasadena,77506,Harnett County,TX-Harnett County,-
Texas,TX,Pasadena,77506,Jefferson County,TX-Jefferson County,48245
Texas,TX,Pasadena,77506,Jefferson County,TX-Jefferson County,48213
Texas,TX,Pasadena,77506,Galveston County,TX-Galveston County,48167
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48201
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48343
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48199
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48203
Texas,TX,Pasadena,77506,Brazoria County,TX-Brazoria County,48039
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48201
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48343
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48199
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48203
Texas,TX,Pasadena,77506,Fort Bend County,TX-Fort Bend County,48157
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48201
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48343
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48199
Texas,TX,Pasadena,77506,Harris County,TX-Harris County,48203
Texas,TX,Pecos,79772,Reeves County,TX-Reeves County,48389
Texas,TX,Pecos,79772,Clark County,TX-Clark County,-
Texas,TX,Pecos,79772,Travis County,TX-Travis County,48453
Texas,TX,Pecos,79772,Calhoun County,TX-Calhoun County,48057
Texas,TX,Pecos,79772,Potter County,TX-Potter County,48375
Texas,TX,Pecos,79772,Midland County,TX-Midland County,48329
Texas,TX,Pecos,79772,Ward County,TX-Ward County,48475
Texas,TX,Pecos,79772,Ward County,TX-Ward County,48475
Texas,TX,Pecos,79772,Ector County,TX-Ector County,48135
Texas,TX,Pecos,79772,Martin County,TX-Martin County,48317
Texas,TX,Pecos,79772,Martin County,TX-Martin County,48199
Texas,TX,Pecos,79772,Martin County,TX-Martin County,48315
Texas,TX,Pecos,79772,Ward County,TX-Ward County,48475
Texas,TX,Pyote,79777,Ward County,TX-Ward County,48475
Texas,TX,Pyote,79777,East Feliciana County,TX-East Feliciana County,-
Texas,TX,Pyote,79777,Presque Isle County,TX-Presque Isle County,-
Texas,TX,Pyote,79777,Somerset County,TX-Somerset County,-
Texas,TX,Pyote,79777,Victoria County,TX-Victoria County,48469
Texas,TX,Pyote,79777,Dawson County,TX-Dawson County,48115
Texas,TX,Pyote,79777,Dawson County,TX-Dawson County,48319
Texas,TX,Pyote,79777,Dawson County,TX-Dawson County,48065
Texas,TX,Pyote,79777,Ward County,TX-Ward County,48475
Texas,TX,Pyote,79777,Upton County,TX-Upton County,48461
Texas,TX,Pyote,79777,Ector County,TX-Ector County,48135
Texas,TX,Pyote,79777,Reeves County,TX-Reeves County,48389
Texas,TX,Pyote,79777,El Paso County,TX-El Paso County,48141
Texas,TX,Red Oak,75154,Ellis County,TX-Ellis County,48139
Texas,TX,Red Oak,75154,Oklahoma County,TX-Oklahoma County,-
Texas,TX,Red Oak,75154,Lancaster County,TX-Lancaster County,-
Texas,TX,Red Oak,75154,Navarro County,TX-Navarro County,48349
Texas,TX,Red Oak,75154,Dallas County,TX-Dallas County,48113
Texas,TX,Red Oak,75154,Dallas County,TX-Dallas County,48111
Texas,TX,Red Oak,75154,Dallas County,TX-Dallas County,48145
Texas,TX,Red Oak,75154,Navarro County,TX-Navarro County,48349
Texas,TX,Red Oak,75154,Ellis County,TX-Ellis County,48139
Texas,TX,Red Oak,75154,Collin County,TX-Collin County,48085
Texas,TX,Red Oak,75154,Dallas County,TX-Dallas County,48113
Texas,TX,Red Oak,75154,Dallas County,TX-Dallas County,48111
Texas,TX,Red Oak,75154,Dallas County,TX-Dallas County,48145
Texas,TX,Red Oak,75154,Henderson County,TX-Henderson County,48213
Texas,TX,Red Oak,75154,Henderson County,TX-Henderson County,48001
Texas,TX,Red Oak,75154,Henderson County,TX-Henderson County,48245
Texas,TX,Red Oak,75154,Navarro County,TX-Navarro County,48349
Texas,TX,Rhome,76078,Wise County,TX-Wise County,48497
Texas,TX,Rhome,76078,Elmore County,TX-Elmore County,-
Texas,TX,Rhome,76078,Pulaski County,TX-Pulaski County,-
Texas,TX,Rhome,76078,Saint Charles County,TX-Saint Charles County,-
Texas,TX,Rhome,76078,Essex County,TX-Essex County,-
Texas,TX,Rhome,76078,Tarrant County,TX-Tarrant County,48439
Texas,TX,Rhome,76078,Tarrant County,TX-Tarrant County,48439
Texas,TX,Rhome,76078,Parker County,TX-Parker County,48367
Texas,TX,Rhome,76078,Parker County,TX-Parker County,48369
Texas,TX,Rhome,76078,Parker County,TX-Parker County,48471
Texas,TX,Rhome,76078,Johnson County,TX-Johnson County,48251
Texas,TX,Rhome,76078,Hood County,TX-Hood County,48221
Texas,TX,Rhome,76078,Hood County,TX-Hood County,48499
Texas,TX,Rhome,76078,Coleman County,TX-Coleman County,48083
Texas,TX,Robinson,76706,Mclennan County,TX-Mclennan County,48309
Texas,TX,Robinson,76706,Livingston County,TX-Livingston County,-
Texas,TX,Robinson,76706,Bergen County,TX-Bergen County,48033
Texas,TX,Robinson,76706,Tarrant County,TX-Tarrant County,48439
Texas,TX,Robinson,76706,Smith County,TX-Smith County,48423
Texas,TX,Robinson,76706,Jefferson County,TX-Jefferson County,48245
Texas,TX,Robinson,76706,Jefferson County,TX-Jefferson County,48213
Texas,TX,Robinson,76706,Midland County,TX-Midland County,48329
Texas,TX,Robinson,76706,Mclennan County,TX-Mclennan County,48309
Texas,TX,Robinson,76706,Mclennan County,TX-Mclennan County,48309
Texas,TX,Robinson,76706,Mclennan County,TX-Mclennan County,48309
Texas,TX,Robinson,76706,Harris County,TX-Harris County,48201
Texas,TX,Robinson,76706,Harris County,TX-Harris County,48343
Texas,TX,Robinson,76706,Harris County,TX-Harris County,48199
Texas,TX,Robinson,76706,Harris County,TX-Harris County,48203
Texas,TX,San Antonio,78219,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78219,Franklin County,TX-Franklin County,48159
Texas,TX,San Antonio,78219,Sussex County,TX-Sussex County,-
Texas,TX,San Antonio,78219,Cape May County,TX-Cape May County,-
Texas,TX,San Antonio,78219,Edgecombe County,TX-Edgecombe County,-
Texas,TX,San Antonio,78219,Travis County,TX-Travis County,48453
Texas,TX,San Antonio,78219,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78219,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78219,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78219,Hays County,TX-Hays County,48209
Texas,TX,San Antonio,78219,Dallas County,TX-Dallas County,48113
Texas,TX,San Antonio,78219,Dallas County,TX-Dallas County,48111
Texas,TX,San Antonio,78219,Dallas County,TX-Dallas County,48145
Texas,TX,San Antonio,78244,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78244,Wayne County,TX-Wayne County,-
Texas,TX,San Antonio,78244,Atlantic County,TX-Atlantic County,-
Texas,TX,San Antonio,78244,Lea County,TX-Lea County,48287
Texas,TX,San Antonio,78244,Halifax County,TX-Halifax County,-
Texas,TX,San Antonio,78244,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78244,Travis County,TX-Travis County,48453
Texas,TX,San Antonio,78244,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78244,Karnes County,TX-Karnes County,48255
Texas,TX,San Antonio,78244,Karnes County,TX-Karnes County,48165
Texas,TX,San Antonio,78244,Tarrant County,TX-Tarrant County,48439
Texas,TX,San Antonio,78244,Dallas County,TX-Dallas County,48113
Texas,TX,San Antonio,78244,Dallas County,TX-Dallas County,48111
Texas,TX,San Antonio,78244,Dallas County,TX-Dallas County,48145
Texas,TX,San Antonio,78264,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78264,Lea County,TX-Lea County,48287
Texas,TX,San Antonio,78264,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78264,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78264,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78264,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78264,Comal County,TX-Comal County,48091
Texas,TX,San Antonio,78264,Bexar County,TX-Bexar County,48029
Texas,TX,San Antonio,78264,Gillespie County,TX-Gillespie County,48171
Texas,TX,San Antonio,78264,Grayson County,TX-Grayson County,48181
Texas,TX,San Antonio,78264,Lampasas County,TX-Lampasas County,48281
Texas,TX,Santo,76472,Palo Pinto County,TX-Palo Pinto County,48363
Texas,TX,Santo,76472,New Haven County,TX-New Haven County,-
Texas,TX,Santo,76472,Crow Wing County,TX-Crow Wing County,-
Texas,TX,Santo,76472,Bergen County,TX-Bergen County,48033
Texas,TX,Santo,76472,Haskell County,TX-Haskell County,48207
Texas,TX,Santo,76472,Denton County,TX-Denton County,48121
Texas,TX,Santo,76472,Denton County,TX-Denton County,48351
Texas,TX,Santo,76472,Comanche County,TX-Comanche County,48093
Texas,TX,Santo,76472,Mcculloch County,TX-Mcculloch County,48307
Texas,TX,Santo,76472,Comanche County,TX-Comanche County,48093
Texas,TX,Santo,76472,Hood County,TX-Hood County,48221
Texas,TX,Santo,76472,Hood County,TX-Hood County,48499
Texas,TX,Santo,76472,Rains County,TX-Rains County,48379
Texas,TX,Schulenburg,78956,Fayette County,TX-Fayette County,48149
Texas,TX,Schulenburg,78956,Crawford County,TX-Crawford County,-
Texas,TX,Schulenburg,78956,Adams County,TX-Adams County,-
Texas,TX,Schulenburg,78956,Le Flore County,TX-Le Flore County,-
Texas,TX,Schulenburg,78956,Bucks County,TX-Bucks County,-
Texas,TX,Schulenburg,78956,Bexar County,TX-Bexar County,48029
Texas,TX,Schulenburg,78956,Austin County,TX-Austin County,48015
Texas,TX,Schulenburg,78956,Fayette County,TX-Fayette County,48149
Texas,TX,Schulenburg,78956,Colorado County,TX-Colorado County,48089
Texas,TX,Schulenburg,78956,Fayette County,TX-Fayette County,48149
Texas,TX,Schulenburg,78956,Caldwell County,TX-Caldwell County,48055
Texas,TX,Seminole,79360,Gaines County,TX-Gaines County,48165
Texas,TX,Seminole,79360,Gaines County,TX-Gaines County,48255
Texas,TX,Seminole,79360,Gaines County,TX-Gaines County,48379
Texas,TX,Seminole,79360,Gaines County,TX-Gaines County,48185
Texas,TX,Seminole,79360,Clarke County,TX-Clarke County,-
Texas,TX,Seminole,79360,Sheridan County,TX-Sheridan County,48421
Texas,TX,Seminole,79360,Laurens County,TX-Laurens County,-
Texas,TX,Seminole,79360,Hockley County,TX-Hockley County,48219
Texas,TX,Seminole,79360,Dickens County,TX-Dickens County,48125
Texas,TX,Seminole,79360,Lubbock County,TX-Lubbock County,48303
Texas,TX,Seminole,79360,Hockley County,TX-Hockley County,48219
Texas,TX,Seminole,79360,Lubbock County,TX-Lubbock County,48303
Texas,TX,Seminole,79360,Lamb County,TX-Lamb County,48279
Texas,TX,Seminole,79360,El Paso County,TX-El Paso County,48141
Texas,TX,Snyder,79549,Scurry County,TX-Scurry County,48415
Texas,TX,Snyder,79549,Schuylkill County,TX-Schuylkill County,-
Texas,TX,Snyder,79549,Stonewall County,TX-Stonewall County,48433
Texas,TX,Snyder,79549,Fisher County,TX-Fisher County,48151
Texas,TX,Snyder,79549,Fisher County,TX-Fisher County,48437
Texas,TX,Snyder,79549,Haskell County,TX-Haskell County,48207
Texas,TX,Snyder,79549,Haskell County,TX-Haskell County,48207
Texas,TX,Snyder,79549,Nolan County,TX-Nolan County,48353
Texas,TX,Snyder,79549,Fisher County,TX-Fisher County,48151
Texas,TX,Snyder,79549,Fisher County,TX-Fisher County,48437
Texas,TX,Snyder,79549,Taylor County,TX-Taylor County,48441
Texas,TX,Snyder,79549,Taylor County,TX-Taylor County,48023
Texas,TX,Snyder,79549,Taylor County,TX-Taylor County,48457
Texas,TX,Snyder,79549,Haskell County,TX-Haskell County,48207
Texas,TX,Snyder,79549,Galveston County,TX-Galveston County,48167
Texas,TX,Sonora,76950,Sutton County,TX-Sutton County,48435
Texas,TX,Sonora,76950,Sutton County,TX-Sutton County,48461
Texas,TX,Sonora,76950,Scott County,TX-Scott County,-
Texas,TX,Sonora,76950,Cass County,TX-Cass County,48067
Texas,TX,Sonora,76950,Beaver County,TX-Beaver County,-
Texas,TX,Sonora,76950,Tioga County,TX-Tioga County,-
Texas,TX,Sonora,76950,Cooke County,TX-Cooke County,48097
Texas,TX,Sonora,76950,Cooke County,TX-Cooke County,48081
Texas,TX,Sonora,76950,Tarrant County,TX-Tarrant County,48439
Texas,TX,Sonora,76950,Austin County,TX-Austin County,48015
Texas,TX,Sonora,76950,Young County,TX-Young County,48503
Texas,TX,Sonora,76950,Lampasas County,TX-Lampasas County,48281
Texas,TX,Sonora,76950,El Paso County,TX-El Paso County,48141
Texas,TX,Stratford,79084,Sherman County,TX-Sherman County,48421
Texas,TX,Stratford,79084,Clark County,TX-Clark County,-
Texas,TX,Stratford,79084,Oklahoma County,TX-Oklahoma County,-
Texas,TX,Stratford,79084,Osage County,TX-Osage County,-
Texas,TX,Stratford,79084,Lubbock County,TX-Lubbock County,48303
Texas,TX,Stratford,79084,Lipscomb County,TX-Lipscomb County,48295
Texas,TX,Stratford,79084,Gray County,TX-Gray County,48179
